title,artist,streams,id,image,preview,popularity,url,release_date,artistId,rap,pop,rock,edm,latin,kpop,country
Trippin’,Luciano,805189,1KKooKZBpTAPVFjGvStjsa,https://i.scdn.co/image/ab67616d0000b273c14bf53722c014cf8d3283fd,https://p.scdn.co/mp3-preview/405abbd20e25f433040095c2908733c294a18c9c?cid=e06033cb82944a2fabf676f565716d87,45.0,https://open.spotify.com/track/1KKooKZBpTAPVFjGvStjsa,2020-03-26,3CJKkU0XuElRT1z8rEtIYg,True,,,,,,
I HATE EVERYBODY,Halsey,804865,35FjZytt5TukIgJD86UybL,https://i.scdn.co/image/ab67616d0000b2737636e1c9e67eaafc9f49aefd,https://p.scdn.co/mp3-preview/d98f7e729eb4119db5a73853494757e19f95c698?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/35FjZytt5TukIgJD86UybL,2020-01-17,26VFTg2z8YR0cCuwLzESi2,,True,,True,,,
El Tóxico,Grupo Firme,804765,7E9GeFGfjXw9LAI4ay6rsw,https://i.scdn.co/image/ab67616d0000b273071ecdd58575856ba8261811,https://p.scdn.co/mp3-preview/b788e1ce56b700a4a710a8926e42523ee1783cd4?cid=e06033cb82944a2fabf676f565716d87,81.0,https://open.spotify.com/track/7E9GeFGfjXw9LAI4ay6rsw,2020-10-27,1dKdetem2xEmjgvyymzytS,,,,,,,
Trivia 承 : Love,BTS,804415,6bSwpQYEguyMlkCoWiBt3Y,https://i.scdn.co/image/ab67616d0000b2733825e6d4d02e4b4c0cec7e1d,https://p.scdn.co/mp3-preview/97853c9a1a1606143eeea0c89c75ef65d47e0702?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/6bSwpQYEguyMlkCoWiBt3Y,2018-08-24,3Nrfpe0tUJi4K4DXYWgMUX,,True,,,,True,
Next To You,Bryson Tiller,804269,2SSyJ6hTS0JeHTg63wVDZ7,https://i.scdn.co/image/ab67616d0000b273008d8077814ce15da0085b47,https://p.scdn.co/mp3-preview/02d00ccad87c9b44e565ad3d0613c141ccf3b538?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/2SSyJ6hTS0JeHTg63wVDZ7,2020-10-02,2EMAnMvWE2eb56ToJVfCWs,True,,,,,,
Takotsubo,Nekfeu,804253,6La7yrDZgV4kYOk1HrQZvs,https://i.scdn.co/image/ab67616d0000b27376370f7e9d19f210360186ca,https://p.scdn.co/mp3-preview/6656d329d2adb2b8d2370aacecb1d06cfe4d098e?cid=e06033cb82944a2fabf676f565716d87,54.0,https://open.spotify.com/track/6La7yrDZgV4kYOk1HrQZvs,2019-06-21,4LXBc13z5EWsc5N32bLxfH,True,True,,,,,
Rock with you,SEVENTEEN,804203,6LnEoRQKMcaFTR5UvaKuBy,https://i.scdn.co/image/ab67616d0000b2735ac2a400576ac7f35aa7428b,https://p.scdn.co/mp3-preview/08e05433359d32fa2cdffcf2c631ac25ff02085f?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/6LnEoRQKMcaFTR5UvaKuBy,2021-10-22,7nqOGRxlXj7N2JYbgNEjYH,,,,,,True,
0.00,Childish Gambino,804034,4Ksj9mKfsYC5b8v8Ey3c8I,https://i.scdn.co/image/ab67616d0000b2738c5cdd622b6b3acb4f26ba93,https://p.scdn.co/mp3-preview/93e8bc576e26de7e2409eac4b6906ad747452a5d?cid=e06033cb82944a2fabf676f565716d87,42.0,https://open.spotify.com/track/4Ksj9mKfsYC5b8v8Ey3c8I,2020-03-22,73sIBHcqh3Z3NyqHKZ7FOL,True,,,,,,
Leave The City,Twenty One Pilots,804008,5HCXMBxZIVaVLXpyoqPM3g,https://i.scdn.co/image/ab67616d0000b273768828c6867cd0472fc84e4d,https://p.scdn.co/mp3-preview/6954a3fa65693127bd96b6fc8a31caca7e787b50?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/5HCXMBxZIVaVLXpyoqPM3g,2018-10-05,3YQKmKGau1PzlVlkL1iodx,,True,True,,,,
Supernatural,Trippie Redd,803519,6AsUTNFddwdw78rvwHzesK,https://i.scdn.co/image/ab67616d0000b2733552d176c46bba8463024495,https://p.scdn.co/mp3-preview/a60ccc724b42e857a6aa2119c95e7e08ea4254b0?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/6AsUTNFddwdw78rvwHzesK,2021-08-20,6Xgp2XMz1fhVYe7i6yNAax,True,,,,,,
Simmer,Hayley Williams,803506,2moHnkHTSXBe9KjvPSQJvg,https://i.scdn.co/image/ab67616d0000b273896e2483613a566bcb00d324,https://p.scdn.co/mp3-preview/f55efbbab78293ed578a54e2ef2bcacbc73d2d9b?cid=e06033cb82944a2fabf676f565716d87,53.0,https://open.spotify.com/track/2moHnkHTSXBe9KjvPSQJvg,2020-05-08,6Rx1JKzBrSzoKQtmbVmBnM,,True,,,,,
Inmortal,Aventura,803296,2swZ0X1njeU32SNJeBKIfW,https://i.scdn.co/image/ab67616d0000b27394622369386da9eac528e2fe,https://p.scdn.co/mp3-preview/13e770f3c82efd0d8e94dbd349c17c20474d05be?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/2swZ0X1njeU32SNJeBKIfW,2019-04-05,1qto4hHid1P71emI6Fd8xi,True,,,,True,,
Sport,Apache 207,803053,0rRn3j1DLkhEI6XL52Gaie,https://i.scdn.co/image/ab67616d0000b273d544a11f415d16f566445a6c,https://p.scdn.co/mp3-preview/c1aab39104855804da0246f914b56c86d029b79b?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/0rRn3j1DLkhEI6XL52Gaie,2021-11-26,1qQLhymHXFPtP5U8KNKsm6,True,,,,,,
WAS ICH LIEBE,Rammstein,802974,4anzVbFPUuZTw0KQeZ0qnu,https://i.scdn.co/image/ab67616d0000b27302add2c77fb6999e311a3248,https://p.scdn.co/mp3-preview/635cc898d84750ae9ce8e1537d5658fbfa3b07f2?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/4anzVbFPUuZTw0KQeZ0qnu,2019-05-17,6wWVKhxIU2cEi0K81v7HvP,,,True,,,,
Single Again,Big Sean,802341,7IP0lO9tHfNwBWZ9X6TJ84,https://i.scdn.co/image/ab67616d0000b2738abc7fa458f6d817f2ebf9b1,https://p.scdn.co/mp3-preview/3879ebbbde5634997dcf059226d1f1c94bc1d345?cid=e06033cb82944a2fabf676f565716d87,52.0,https://open.spotify.com/track/7IP0lO9tHfNwBWZ9X6TJ84,2019-07-26,0c173mlxpT3dSFRgMO8XPh,True,True,,,,,
Make Me Feel,Janelle Monáe,802089,5gW5dSy3vXJxgzma4rQuzH,https://i.scdn.co/image/ab67616d0000b2730a60fb0deda858270cca82ee,https://p.scdn.co/mp3-preview/c0abcd691c5730f4b413dc6e0c76d52fd25c8b04?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/5gW5dSy3vXJxgzma4rQuzH,2018-04-27,6ueGR6SWhUJfvEhqkvMsVs,True,,,,,,
Can't Take It From Me,Major Lazer,801943,23noRFkUD658atlsALNeCI,https://i.scdn.co/image/ab67616d0000b273ff1a90a3234b2b344712ff42,,32.0,https://open.spotify.com/track/23noRFkUD658atlsALNeCI,2021-03-26,738wLrAtLtCtFOLvQBXOXp,,True,,True,,,
Oh My God,Alec Benjamin,801857,44I5NYJ7CGEcaLOuG2zJsU,https://i.scdn.co/image/ab67616d0000b273ee0232b590932e81529781e1,https://p.scdn.co/mp3-preview/a5d824d4e27c8c50093cf06f5e5312a1c1410a06?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/44I5NYJ7CGEcaLOuG2zJsU,2020-05-29,5IH6FPUwQTxPSXurCrcIov,,True,,,,,
Kompanie,Bonez MC,801843,6Cy4jkukjKnIqGYkU7xCeF,https://i.scdn.co/image/ab67616d0000b273ebd4538e6787f7d7950d663d,https://p.scdn.co/mp3-preview/e1e455df49aab64af3ccd3cfd93ace445b6e0f72?cid=e06033cb82944a2fabf676f565716d87,52.0,https://open.spotify.com/track/6Cy4jkukjKnIqGYkU7xCeF,2018-10-05,1aS5tqEs9ci5P9KD9tZWa6,True,,,,,,
Dans l'univers,Nekfeu,801164,2PYXOG6GdxF9sUIH2NfOAD,https://i.scdn.co/image/ab67616d0000b27376370f7e9d19f210360186ca,https://p.scdn.co/mp3-preview/16df4e14e4a78e07a74478584647e1031c02f7ea?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD,2019-06-21,4LXBc13z5EWsc5N32bLxfH,True,True,,,,,
No Drama,Becky G,800839,5Jq958VQwRyQFujau4TMKD,https://i.scdn.co/image/ab67616d0000b273f8e751c3058a5eee977ca927,https://p.scdn.co/mp3-preview/10a3d547cc4a1e735ed529051d801912f6ac8bbc?cid=e06033cb82944a2fabf676f565716d87,51.0,https://open.spotify.com/track/5Jq958VQwRyQFujau4TMKD,2020-10-29,4obzFoKoKRHIphyHzJ35G3,True,,,,True,,
Sanctify,Years & Years,800669,6vTCTLxLrcJ3MUSouFW6op,https://i.scdn.co/image/ab67616d0000b2739f1764fbbd2ddd22efbf1e8c,https://p.scdn.co/mp3-preview/1421ac6656ca588181165475260ae8d0ee5db9db?cid=e06033cb82944a2fabf676f565716d87,46.0,https://open.spotify.com/track/6vTCTLxLrcJ3MUSouFW6op,2019-02-14,5vBSrE1xujD2FXYRarbAXc,,True,,True,,,
The Next Best American Record,Lana Del Rey,800030,7vRfxLcDDwgYW2WTrtEgUV,https://i.scdn.co/image/ab67616d0000b273879e9318cb9f4e05ee552ac9,https://p.scdn.co/mp3-preview/503169488f306d41f81b923bfbe0a121a6e7e90c?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/7vRfxLcDDwgYW2WTrtEgUV,2019-08-30,00FQb4jTyendYWaN8pK0wa,,True,,,,,
Points Of Authority,Linkin Park,799820,5egqKwgK5r5rvGD1LrtR7J,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,https://p.scdn.co/mp3-preview/7b2da33cc789b2f7d150e68b568b90973da87a79?cid=e06033cb82944a2fabf676f565716d87,73.0,https://open.spotify.com/track/5egqKwgK5r5rvGD1LrtR7J,2000-10-24,6XyY86QOPPrYVGvF9ch6wz,True,,True,,,,
MI SENTO BENE,Salmo,799657,2v4kWcQ7LWML8TEQmLDAEO,https://i.scdn.co/image/ab67616d0000b273a42e0e7cc54d408b719d6c79,https://p.scdn.co/mp3-preview/866ab0b4afac1d517163679a46355efde45ab1fb?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/2v4kWcQ7LWML8TEQmLDAEO,2021-10-01,3hBQ4zniNdQf1cqqo6hzuW,True,True,,,,,
QUALCOSA IN CUI CREDERE - Lo scheletro,Marracash,799618,5mZhdcP4Cexz1kWqGobJF6,https://i.scdn.co/image/ab67616d0000b27389070654f69ee060803403f3,https://p.scdn.co/mp3-preview/b20558b9e304f5b86974fed64addbed7bb054d7f?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/5mZhdcP4Cexz1kWqGobJF6,2019-10-31,5AZuEF0feCXMkUCwQiQlW7,True,True,,,,,
Hero,AFROJACK,799382,29p6UW08MXzwj9thWBW3uF,https://i.scdn.co/image/ab67616d0000b27368c13496a915eea4d4325681,https://p.scdn.co/mp3-preview/f0fad161c06b39cfb9d2bca66573b9f4b9f8a54e?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/29p6UW08MXzwj9thWBW3uF,2021-04-30,4D75GcNG95ebPtNvoNVXhz,,True,,True,,,
You,Don Toliver,799162,4qS2KPWvsQzLvRa9oCHw41,https://i.scdn.co/image/ab67616d0000b273ab738b25b86bf02f0346c53d,https://p.scdn.co/mp3-preview/d47b7a2e65b5c28b64129d1d4199de4313ec9255?cid=e06033cb82944a2fabf676f565716d87,66.0,https://open.spotify.com/track/4qS2KPWvsQzLvRa9oCHw41,2021-10-08,4Gso3d4CscCijv0lmajZWs,True,True,,,,,
Preta do Cabelo Cacheado,Th CDM,798984,4OtB9KGUChZkqvR3LDFL5P,https://i.scdn.co/image/ab67616d0000b273c401101c16bc64935a35d68d,https://p.scdn.co/mp3-preview/3a5fc66e8ba96a4405400eb1856df80baf83727a?cid=e06033cb82944a2fabf676f565716d87,54.0,https://open.spotify.com/track/4OtB9KGUChZkqvR3LDFL5P,2018,736JbivCkAkdLP9xOA3jLs,,,,,,,
MiNd Of MiNdd (Intro),ZAYN,798978,2cvFLZPAQoGeQnIRPt2LHE,https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,https://p.scdn.co/mp3-preview/3e469914802520398c9059ce021e9317e0003d96?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/2cvFLZPAQoGeQnIRPt2LHE,2016-03-25,5ZsFI1h6hIdQRw2ti0hz81,,True,,,,,
Lelele,Azet,798854,1Uefy9pAr8fCduTPqXHjUa,https://i.scdn.co/image/ab67616d0000b2737fc7d17583a3857ce2b45dd7,https://p.scdn.co/mp3-preview/0ef28ac4cca91cd4639ada1a38ae222381acba70?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/1Uefy9pAr8fCduTPqXHjUa,2019-03-08,39KEQQAG9JhIt71g9NEVhh,True,,,,,,
Homegrown,Zac Brown Band,798720,2kR18wsL3gvXRXdNE4dCGc,https://i.scdn.co/image/ab67616d0000b2731185c8bf06cbdb44b0a596a1,https://p.scdn.co/mp3-preview/75ad651cb50c227b7a2200d2aef5892f7ba3e2e2?cid=e06033cb82944a2fabf676f565716d87,71.0,https://open.spotify.com/track/2kR18wsL3gvXRXdNE4dCGc,2015-04-28,6yJCxee7QumYr820xdIsjo,,,True,,,,True
On Time,Ufo361,798638,1SHqyZ0lNu5nAugvRcJYlC,https://i.scdn.co/image/ab67616d0000b273f3a6ca947fe70a9a32e187e4,https://p.scdn.co/mp3-preview/a412948e681d31198f0a82f42899320616541073?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/1SHqyZ0lNu5nAugvRcJYlC,2019-08-09,5pVRwX5ZQR7hfJ18w8ZYkl,True,,,,,,
Saved My Life,Sia,798276,5cpw6QKJcoXzpNBLNUJx2i,https://i.scdn.co/image/ab67616d0000b27323fc570b789e2c892ee676ff,https://p.scdn.co/mp3-preview/87d5c7e0d89467b2bfa30706b1c592a57af8b42c?cid=e06033cb82944a2fabf676f565716d87,52.0,https://open.spotify.com/track/5cpw6QKJcoXzpNBLNUJx2i,2020-05-02,5WUlDfRSoLAfcVSX1WnrxN,,True,,True,,,
MET GALA,Gunna,797812,4loM16743hROPC6uIJG6wM,https://i.scdn.co/image/ab67616d0000b273d7547a7624116ac5f8a51fd2,https://p.scdn.co/mp3-preview/e3a74e67e200028a2e17b33ca8cd86b940963fda?cid=e06033cb82944a2fabf676f565716d87,68.0,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM,2020-05-22,2hlmm7s2ICUX0LVIhVFlZQ,True,,,,,,
SPARARE ALLA LUNA,Salmo,797708,4spkZ6gRKh827yp6JI6TN1,https://i.scdn.co/image/ab67616d0000b27382a568fd0ee2837ac243f05e,https://p.scdn.co/mp3-preview/47e1ac2339dc578355efc91ee3823fae9409523f?cid=e06033cb82944a2fabf676f565716d87,50.0,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1,2018-11-09,3hBQ4zniNdQf1cqqo6hzuW,True,True,,,,,
Inside Friend,Leon Bridges,797681,4ehkZtzPTbjsRULRfQSWYu,https://i.scdn.co/image/ab67616d0000b273dc4f9aa0582a986dd0a211ee,https://p.scdn.co/mp3-preview/7b39ab37fed58ce46378e3e8d8aafa22ffff7c8b?cid=e06033cb82944a2fabf676f565716d87,61.0,https://open.spotify.com/track/4ehkZtzPTbjsRULRfQSWYu,2020-04-10,3qnGvpP8Yth1AqSBMqON5x,,,,,,,
merry christmas darling,Christina Perri,797333,6brLwOYFXw7rkGOcLntcPZ,https://i.scdn.co/image/ab67616d0000b27313335583e07f47840d2fcf98,https://p.scdn.co/mp3-preview/c3fe36fb30746fde8d7b1f51dcb5a5f0cc9cf6f4?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/6brLwOYFXw7rkGOcLntcPZ,2012-10-12,7H55rcKCfwqkyDFH9wpKM6,,True,,,,,
Black Lança (Catucando Gostosinho),MC Teteu,797260,3qmdfYpfvKRIXmWaLllHZ3,https://i.scdn.co/image/ab67616d0000b27376d1523c1059a85bf394bf2b,https://p.scdn.co/mp3-preview/acf44a49eacc5b5388b37380701a2daa2e382212?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/3qmdfYpfvKRIXmWaLllHZ3,2021-12-03,6ulkDr2Bnu7Qlbrs5iDOF1,,,,,,,
Dance of the Sugar Plum Fairy,Pentatonix,796532,0u0TlASkQWH2bGIZRu0HLh,https://i.scdn.co/image/ab67616d0000b273e0283afa7dd6c6ac806fb67c,https://p.scdn.co/mp3-preview/bbdfdc7298e8478de193461b7fb91455b9cada88?cid=e06033cb82944a2fabf676f565716d87,67.0,https://open.spotify.com/track/0u0TlASkQWH2bGIZRu0HLh,2015-10-30,26AHtbjWKiwYzsoGoUZq53,,True,,,,,
Born 2 Be Great,Lil Tjay,796464,3AmqJsyZDFA8EHC461R7bY,https://i.scdn.co/image/ab67616d0000b2735af0305457ff290e06dcc4c2,https://p.scdn.co/mp3-preview/a10b31bfbd0efbb35c8cbaa6be1d1473a827f27a?cid=e06033cb82944a2fabf676f565716d87,57.0,https://open.spotify.com/track/3AmqJsyZDFA8EHC461R7bY,2021-04-02,6jGMq4yGs7aQzuGsMgVgZR,True,,,,,,
Time Time,Trei Degete,796437,5wKDPtbdggE1roeVp3UdXX,https://i.scdn.co/image/ab67616d0000b273623c21f1d36873a5f059c092,https://p.scdn.co/mp3-preview/0dd635f82f85921948768608736a8ff1c5cac4e5?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/5wKDPtbdggE1roeVp3UdXX,2021-11-15,1APMveRvLxWAB5AI0j11DD,,,,,,,
Proud,Marshmello,795841,4YXKVaWzHaVyDq2pVS5cgR,https://i.scdn.co/image/ab67616d0000b273fecc635189268ac13e510147,https://p.scdn.co/mp3-preview/4c9ecd1d9dd9e103628585aab71fe9ada9de6d80?cid=e06033cb82944a2fabf676f565716d87,54.0,https://open.spotify.com/track/4YXKVaWzHaVyDq2pVS5cgR,2019-07-03,64KEffDW9EtZ1y2vBYgq8T,,True,,True,,,
The Happiest Christmas Tree,Nat King Cole,795770,5aJP0MZjb8LtPAT5WicCZm,https://i.scdn.co/image/ab67616d0000b27330dc6027fd140c7ba68e900c,https://p.scdn.co/mp3-preview/4227e1c2b52a8b0f8e3747969e9b363ab8859ccf?cid=e06033cb82944a2fabf676f565716d87,76.0,https://open.spotify.com/track/5aJP0MZjb8LtPAT5WicCZm,1962,7v4imS0moSyGdXyLgVTIV7,,,,,,,
Je sais,Booba,795341,352ZjWTgxP3OOjsZYpv0kz,https://i.scdn.co/image/ab67616d0000b273b7c26131d453d1d9afb81aa0,https://p.scdn.co/mp3-preview/e4e880e7fcf6661a98117a7bd8e3e7ff51f5a196?cid=e06033cb82944a2fabf676f565716d87,44.0,https://open.spotify.com/track/352ZjWTgxP3OOjsZYpv0kz,2021-03-04,58wXmynHaAWI5hwlPZP3qL,True,True,,,,,
Real Life,Jake Owen,794439,5NUvj4WX2tAQGxOF4CWJ7I,https://i.scdn.co/image/ab67616d0000b27379f873ad06aba6fb126e8b8f,https://p.scdn.co/mp3-preview/f5d4fd847ad5c0826bd7b60170545c8090195cec?cid=e06033cb82944a2fabf676f565716d87,43.0,https://open.spotify.com/track/5NUvj4WX2tAQGxOF4CWJ7I,2015-05-26,1n2pb9Tsfe4SwAjmUac6YT,,,True,,,,True
Kommunikation,Eno,794366,2GdDsXV5v47AZsuwtGjKKy,https://i.scdn.co/image/ab67616d0000b273682947a943de9fcb6d2a7692,https://p.scdn.co/mp3-preview/f417acdbacd3e35ec46ce1d26478c9e925b2a866?cid=e06033cb82944a2fabf676f565716d87,44.0,https://open.spotify.com/track/2GdDsXV5v47AZsuwtGjKKy,2020-01-23,3GBBxBdoolb0B5YizZq9bF,True,,,,,,
Guapa,RAF Camora,794031,5IirBCdvK4MG5BxqxQqF97,https://i.scdn.co/image/ab67616d0000b2736d4a125e214538fce382f904,https://p.scdn.co/mp3-preview/19cb4e035b0c123f26e2fb09cd7f9d9a34a2f970?cid=e06033cb82944a2fabf676f565716d87,58.0,https://open.spotify.com/track/5IirBCdvK4MG5BxqxQqF97,2022-04-21,0Dvx6p8JDyzeOPGmaCIH1L,True,,,,,,
DREAM TEAM,Sick Luke,794006,4IjDcm8qRdRiwrRtpIdpSD,https://i.scdn.co/image/ab67616d0000b273e45f97fc68a12ca3601b1047,https://p.scdn.co/mp3-preview/544043ffc19cbcb8357349cbb5d1dd92dfbd5207?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/4IjDcm8qRdRiwrRtpIdpSD,2022-01-07,0hk4xVujcyOr6USD95wcWb,True,True,,,,,
The Good Side,Troye Sivan,793989,4qAHuJq5T4Q97EQZG47H0P,https://i.scdn.co/image/ab67616d0000b273aae542061ac42ee04779fb2f,https://p.scdn.co/mp3-preview/5138e1c94a7f84f193e1aad75742085c523d5a7b?cid=e06033cb82944a2fabf676f565716d87,58.0,https://open.spotify.com/track/4qAHuJq5T4Q97EQZG47H0P,2018-08-31,3WGpXCj9YhhfX11TToZcXP,,True,,,,,
Best Man,Huncho Jack,793833,2hIFuoXhzcZGvmdtSE35lc,https://i.scdn.co/image/ab67616d0000b273631973893e94d01cfcdf0e5e,https://p.scdn.co/mp3-preview/36de480693cf4860775ad6af56d856a4488f1faf?cid=e06033cb82944a2fabf676f565716d87,48.0,https://open.spotify.com/track/2hIFuoXhzcZGvmdtSE35lc,2017-12-21,6extd4B6hl8VTmnlhpl2bY,True,,,,,,
No Sucker,Lil Baby,793716,6A9wHAasMxed0firnDao1K,https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89,https://p.scdn.co/mp3-preview/704eef0b0a1170f998d5c1fe58bd2f26d9c3985c?cid=e06033cb82944a2fabf676f565716d87,69.0,https://open.spotify.com/track/6A9wHAasMxed0firnDao1K,2020-02-28,5f7VJjfbwm532GiveGC0ZK,True,,,,,,
Trauma,Meek Mill,793688,45CCe4gu08OYG1I4MH8TU6,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6,https://p.scdn.co/mp3-preview/7beabb2f966ae81a54476379614d98a2d736eceb?cid=e06033cb82944a2fabf676f565716d87,49.0,https://open.spotify.com/track/45CCe4gu08OYG1I4MH8TU6,2018-11-30,20sxb77xiYeusSH8cVdatc,True,True,,,,,
Cê Tá Preparada - Ao Vivo,Tayrone,793078,7fzgTaVhUxmEzjtcd9NdWo,https://i.scdn.co/image/ab67616d0000b2730f49c53f1b92c5acf8c5631a,https://p.scdn.co/mp3-preview/76d8d8ea174f1da59f2f5d2c750a7c675558a0f9?cid=e06033cb82944a2fabf676f565716d87,59.0,https://open.spotify.com/track/7fzgTaVhUxmEzjtcd9NdWo,2022-02-11,2T1se5h5FRkw7ZfR7yxdlm,,,,,,,
Easy,Troye Sivan,793062,4XWaUb7mKRcJR5RPp4IIDr,https://i.scdn.co/image/ab67616d0000b273017b009cfe0fd69ba09d3e24,https://p.scdn.co/mp3-preview/a9b25a8459e0bbaf41464fac7f7cbda468ed021f?cid=e06033cb82944a2fabf676f565716d87,63.0,https://open.spotify.com/track/4XWaUb7mKRcJR5RPp4IIDr,2020-12-10,3WGpXCj9YhhfX11TToZcXP,,True,,,,,
We Should,Lil Baby,792987,5ixKkLQSriCQakDWbdW8qD,https://i.scdn.co/image/ab67616d0000b273f46a9ad551acbdab8f72fd89,https://p.scdn.co/mp3-preview/97e093e6f6dc3a3a5a13ae8d74a2c9221482c7c8?cid=e06033cb82944a2fabf676f565716d87,52.0,https://open.spotify.com/track/5ixKkLQSriCQakDWbdW8qD,2020-02-28,5f7VJjfbwm532GiveGC0ZK,True,,,,,,
5G,Booba,792697,5HHdKznp8Dqp7nNNd5gEW0,https://i.scdn.co/image/ab67616d0000b273b7c26131d453d1d9afb81aa0,https://p.scdn.co/mp3-preview/1fac6b0c8b1bb0760e0c8903738857259332d162?cid=e06033cb82944a2fabf676f565716d87,45.0,https://open.spotify.com/track/5HHdKznp8Dqp7nNNd5gEW0,2021-03-04,58wXmynHaAWI5hwlPZP3qL,True,True,,,,,
Leave Your Lover,Sam Smith,792317,3b5LW3nS3WFQyS1e8ajGJN,https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae,https://p.scdn.co/mp3-preview/5f777b69aecd65383ada3d4a2336759261e97c10?cid=e06033cb82944a2fabf676f565716d87,60.0,https://open.spotify.com/track/3b5LW3nS3WFQyS1e8ajGJN,2014-05-26,2wY79sveU1sp5g7SokKOiI,,True,,,,,
Scared of the Dark,Lil Wayne,792097,3vWzyGTu6Ovo1GdrcJqH6e,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,https://p.scdn.co/mp3-preview/3f1f3795be0b6747b24ca281f4f9e2560d895c6b?cid=e06033cb82944a2fabf676f565716d87,74.0,https://open.spotify.com/track/3vWzyGTu6Ovo1GdrcJqH6e,2018-12-14,55Aa2cqylxrFIXC767Z865,True,True,,,,,
Sauce,Justin Timberlake,791979,249c7UYQRwLb8tUykq8IwX,https://i.scdn.co/image/ab67616d0000b2734626ff0fee963da605f6aa06,https://p.scdn.co/mp3-preview/9306843783ff0615679cff21383a107e05f7af5b?cid=e06033cb82944a2fabf676f565716d87,39.0,https://open.spotify.com/track/249c7UYQRwLb8tUykq8IwX,2018-02-02,31TPClRtHm23RisEBtV3X7,,True,,True,,,
28 Liter,Apache 207,791758,1Y8V7yhFFrFjzBQtOH4ap7,https://i.scdn.co/image/ab67616d0000b273d550ef1cfbc8cbd1e5e3b741,https://p.scdn.co/mp3-preview/eee18645cea9a49bcefa036c3a3a7a0464f69047?cid=e06033cb82944a2fabf676f565716d87,55.0,https://open.spotify.com/track/1Y8V7yhFFrFjzBQtOH4ap7,2020-07-31,1qQLhymHXFPtP5U8KNKsm6,True,,,,,,
Lo/Hi,The Black Keys,791570,25YlltWXRb9k7KbrEBRuhJ,https://i.scdn.co/image/ab67616d0000b27326ff57bc134aa594b08bf721,https://p.scdn.co/mp3-preview/0c3ee75cb2733b375dff07ce4046fd4e48302a2d?cid=e06033cb82944a2fabf676f565716d87,64.0,https://open.spotify.com/track/25YlltWXRb9k7KbrEBRuhJ,2019-06-28,7mnBLXK823vNxN3UWB7Gfz,,,True,,,,
Mia & Sebastian’s Theme,Justin Hurwitz,791359,1Vk4yRsz0iBzDiZEoFMQyv,https://i.scdn.co/image/ab67616d0000b2730bdf4dd39843ad48c5b66bc4,https://p.scdn.co/mp3-preview/b901ffa9eb4a6dfae2fccf4d41fa94aab3a8acd8?cid=e06033cb82944a2fabf676f565716d87,72.0,https://open.spotify.com/track/1Vk4yRsz0iBzDiZEoFMQyv,2016-12-09,2snm3HmsnDUDxbIChdl2Oj,,,,,,,
Believe,Meek Mill,791313,1fckqKAI9ug7U1DgQrrOop,https://i.scdn.co/image/ab67616d0000b273f0c746d1b52c883c19b25a51,https://p.scdn.co/mp3-preview/43313158aea64fc875414ef2afe5b425d2ebcce9?cid=e06033cb82944a2fabf676f565716d87,47.0,https://open.spotify.com/track/1fckqKAI9ug7U1DgQrrOop,2012-10-26,20sxb77xiYeusSH8cVdatc,True,True,,,,,
